Unnamed: 0,Unnamed: 1,Unnamed: 2,01/16/2013,02/14/2013,03/16/2013,04/15/2013,05/16/2013,06/15/2013,07/16/2013,08/16/2013,09/15/2013,10/16/2013,11/15/2013,12/16/2013,01/16/2014,02/14/2014,03/16/2014,04/15/2014,05/16/2014,06/15/2014,07/16/2014,08/16/2014,09/15/2014,10/16/2014,11/15/2014,12/16/2014,01/16/2015,02/14/2015,03/16/2015,04/15/2015,05/16/2015,06/15/2015,07/16/2015,08/16/2015,09/15/2015,10/16/2015,11/15/2015,12/16/2015,01/16/2016,02/15/2016,03/16/2016,04/15/2016,05/16/2016,06/15/2016,07/16/2016,08/16/2016,09/15/2016,10/16/2016,11/15/2016,12/16/2016,01/16/2017,02/14/2017,03/16/2017,04/15/2017,05/16/2017,06/15/2017,07/16/2017,08/16/2017,09/15/2017,10/16/2017,11/15/2017,12/16/2017,01/16/2018,02/14/2018,03/16/2018,04/15/2018,05/16/2018,06/15/2018,07/16/2018,08/16/2018,09/15/2018,10/16/2018,11/15/2018,12/16/2018,01/16/2019,02/14/2019,03/16/2019,04/15/2019,05/16/2019,06/15/2019,07/16/2019,08/16/2019,09/15/2019,10/16/2019,11/15/2019,12/16/2019,01/16/2020,02/15/2020,03/16/2020,04/15/2020,05/16/2020,06/15/2020,07/16/2020,08/16/2020,09/15/2020,10/16/2020,11/15/2020,12/16/2020,01/16/2021,02/14/2021,03/16/2021,04/15/2021,05/16/2021,06/15/2021,07/16/2021,08/16/2021,09/15/2021,10/16/2021,11/15/2021,12/16/2021,01/16/2022,02/14/2022,03/16/2022,04/15/2022,05/16/2022,06/15/2022,07/16/2022,08/16/2022,09/15/2022,10/16/2022,11/15/2022,12/16/2022,01/16/2023,02/14/2023,03/16/2023,04/15/2023,05/16/2023,06/15/2023,07/16/2023,08/16/2023,09/15/2023,10/16/2023,11/15/2023,12/16/2023
1,52.625,21.375,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
2,52.375,21.375,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
3,52.875,21.625,7.72,8.86,11.62,14.38,8.95,4.27,2.5,1.88,1.27,0.64,1.93,4.87,8.41,8.47,8.53,7.63,5.42,2.41,-0.96,-4.32,-2.64,-3.97,-7.23,-2.54,2.41,4.61,5.28,3.23,0.51,-2.56,-5.74,-9.25,-13.21,-8.83,-4.61,-0.23,-5.76,1.55,2.65,0.37,-1.98,-4.7,-4.36,-6.15,-4.74,-2.64,-0.6,2.09,4.93,5.7,6.1,6.25,3.53,-0.65,0.39,4.49,5.63,7.71,9.0,5.87,2.06,-0.91,-2.8,-1.7,-0.1,-1.56,-0.75,-0.76,-0.77,-0.78,0.43,-3.59,2.55,4.49,5.31,4.8,1.84,-2.08,-5.94,-7.72,-8.19,-5.03,-5.53,-5.3,-1.43,2.64,8.82,5.7,3.29,0.17,-7.06,-8.63,-5.92,-9.66,-3.05,-4.18,-0.11,5.12,5.44,3.96,2.62,-2.8,-9.41,-4.16,-1.84,-6.36,-4.84,1.73,2.93,7.08,8.09,6.02,1.94,-1.07,-0.91,-4.08,-6.65,-6.02,-4.18,-2.61,3.86,4.14,4.58,5.39,0.18,-9.27,-10.73,-7.14,-12.35,-6.98,-6.65,-2.77
4,52.625,21.625,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
5,52.375,21.625,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
6,52.875,21.875,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
7,52.625,21.875,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
8,52.375,21.875,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
9,52.125,21.875,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
10,52.875,22.125,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
11,52.625,22.125,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
12,52.375,22.125,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
13,52.125,22.125,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
14,51.875,22.125,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
15,52.875,22.375,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
16,52.625,22.375,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
17,52.375,22.375,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
18,52.125,22.375,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
19,51.875,22.375,9.97,11.33,15.81,20.29,12.38,10.37,4.28,4.42,4.56,4.71,5.26,8.27,10.59,11.29,12.02,10.75,7.95,6.47,3.88,1.29,1.11,-0.22,-1.74,0.94,3.77,6.11,7.96,5.71,2.46,-2.25,-7.06,-10.38,-15.24,-12.45,-9.76,-6.98,-9.9,0.54,3.83,2.51,1.15,-4.48,-5.49,-10.91,-8.23,-3.83,0.43,3.22,5.82,7.22,8.39,8.84,4.28,1.25,4.27,7.91,9.35,11.56,12.24,6.19,1.92,0.42,-0.1,1.29,2.95,-3.45,-1.75,-1.92,-2.08,-2.25,-1.71,-4.05,-0.75,3.39,0.07,-3.29,1.83,-2.68,-12.57,-9.57,-14.79,-14.64,-12.83,-13.31,-7.0,-9.61,-7.07,-3.17,-3.34,-4.47,-4.97,-9.21,-8.26,-5.6,-2.85,-1.13,2.93,7.23,7.48,4.48,0.11,-6.51,-9.42,-3.24,-2.08,-4.19,-10.36,0.39,2.17,8.33,3.93,4.9,0.48,-3.19,-3.7,-7.05,-10.59,-7.92,-9.32,-1.42,5.34,6.3,5.61,14.41,4.09,-3.72,-5.81,-6.05,-13.71,-10.3,-4.24,-0.1
20,52.875,22.625,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
21,52.625,22.625,8.83,10.27,14.63,18.99,11.86,7.52,3.24,3.11,3.0,2.87,4.09,7.23,9.7,10.14,10.6,9.32,6.78,4.43,1.3,-1.84,-0.73,-2.02,-4.49,-0.74,3.23,5.21,6.21,4.38,1.31,-2.62,-6.69,-10.97,-16.16,-11.81,-7.59,-3.24,-9.54,1.0,2.86,1.02,-0.87,-4.59,-4.88,-8.07,-6.01,-2.82,0.27,3.04,5.45,6.56,7.48,7.75,3.73,0.31,2.9,7.36,8.8,10.8,11.57,7.27,2.27,-0.81,-3.07,-2.75,-0.0,-2.52,-1.17,-1.06,-0.96,-0.86,-0.02,-3.89,1.39,3.87,3.37,0.2,2.28,-2.56,-8.97,-9.26,-12.06,-9.67,-9.33,-9.59,-5.85,-4.81,0.14,1.07,-0.22,-2.93,-7.43,-10.23,-7.66,-7.81,-3.17,-3.52,0.98,5.54,6.29,4.66,0.68,-5.01,-9.24,-3.54,-1.6,-4.77,-7.27,1.68,3.51,8.5,7.43,6.26,1.21,-0.94,-1.28,-4.34,-8.06,-6.64,-6.53,-2.0,4.68,5.51,5.33,12.21,1.98,-6.3,-8.49,-7.26,-15.61,-9.7,-5.95,-1.34
